,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes
17901,2,mmpp_69,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17902,3,mmpp_69,2019-01-01,2019-01-31,3300.0,389.471,"               749,471",2940.0,KG,0,13461.04,"             22.134,85-",0,EUR,,31
17903,2,mmpp_70,2019-01-01,2019-01-31,940.0,231.824,"               331,824",840.0,KG,0,2220.16,"              2.541,82-",0,EUR,,31
17904,3,mmpp_70,2019-01-01,2019-01-31,1180.0,1024.83,"             1.024,830",1180.0,KG,"             39.319,96",8151.07,"              4.662,79-","             35.831,68",EUR,,31
17905,2250,mmpp_70,2019-01-01,2019-01-31,888.9,1524.159,"               363,259",2049.8,KG,"              2.604,32",11293.25,"              1.855,69-",0,EUR,,31
17906,2,mmpp_71,2019-01-01,2019-01-31,9300.0,23210.044,"            23.060,044",9450.0,KG,"            342.349,46",254309.54,"            211.312,71-","            299.352,63",EUR,,31
17907,3,mmpp_71,2019-01-01,2019-01-31,9000.0,22970.428,"            19.370,428",12600.0,KG,"            960.187,77",357197.94,"            166.705,35-","            769.695,18",EUR,,31
17908,2,mmpp_72,2019-01-01,2019-01-31,3050.0,3462.456,"             1.662,456",4850.0,KG,"              3.935,08",33017.43,"             12.857,51-",0,EUR,,31
17909,3,mmpp_72,2019-01-01,2019-01-31,1375.0,1978.74,"             1.003,740",2350.0,KG,"             42.945,68",22218.34,"              6.614,53-","             27.341,87",EUR,,31
17910,2250,mmpp_72,2019-01-01,2019-01-31,10826.6,6336.104,"             7.865,704",9297.0,KG,"            212.105,22",71135.64,"             49.216,17-","            190.185,75",EUR,,31
17911,2,mmpp_73,2019-01-01,2019-01-31,16925.0,33603.433,"            33.078,433",17450.0,KG,"            532.811,09",470793.73,"            375.550,21-","            437.567,57",EUR,,31
17912,2,mmpp_74,2019-01-01,2019-01-31,2860.0,4758.871,"             4.518,871",3100.0,KG,"             73.942,64",52011.57,"             37.422,88-","             59.353,95",EUR,,31
17913,3,mmpp_74,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17914,2250,mmpp_74,2019-01-01,2019-01-31,2018.6,7.357,"               599,657",1426.3,KG,"             16.579,42",2814.98,"              6.316,24-","             20.080,68",EUR,,31
17915,2,mmpp_75,2019-01-01,2019-01-31,74525.0,0.0,0,74525.0,KG,0,4576.44,"              4.576,44-",0,EUR,,31
17916,3,mmpp_75,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17917,9,mmpp_75,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17918,2,mmpp_76,2019-01-01,2019-01-31,22785.172,0.0,0,22785.172,KG,"             73.567,43",124892.45,"            130.832,45-","             79.507,43",EUR,,31
17919,9,mmpp_76,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17920,2,mmpp_77,2019-01-01,2019-01-31,0.0,10080.0,0,10080.0,KG,"            998.362,26",372355.2,"             97.977,60-","            723.984,66",EUR,,31
17921,9,mmpp_77,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17922,3,mmpp_78,2019-01-01,2019-01-31,5266.868,41.586,"                44,553",5263.901,UN,0,386.85,"                390,02-",0,EUR,,31
17923,2,mmpp_79,2019-01-01,2019-01-31,737.0,0.0,                    77,660.0,UN,"                544,71",0.0,"                154,77-","                699,48",EUR,,31
17924,3,mmpp_79,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
17925,2,mmpp_80,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17926,3,mmpp_80,2019-01-01,2019-01-31,50438.0,0.0,                12.000,38438.0,KG,0,180149.11,"            239.841,80-",0,EUR,,31
17927,3,mmpp_81,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17928,9,mmpp_81,2019-01-01,2019-01-31,75100.0,40305.0,                84.905,30500.0,KG,"            224.186,53",110907.51,"            204.201,63-","            317.480,65",EUR,,31
17929,2,mmpp_82,2019-01-01,2019-01-31,553.477,746.0,                   577,722.477,UN,"            206.946,39",146855.45,"             63.357,79-","            123.448,73",EUR,,31
17930,3,mmpp_82,2019-01-01,2019-01-31,307.0,52.0,                     2,357.0,UN,0,12250.97,"              1.117,18-",0,EUR,,31
17931,2,mmpp_83,2019-01-01,2019-01-31,3130.0,1500.0,0,4630.0,KG,"             16.747,11",12450.33,"                750,33-","              5.047,11",EUR,,31
17932,3,mmpp_83,2019-01-01,2019-01-31,725.0,0.0,0,725.0,KG,0,70.5,"                 70,50-",0,EUR,,31
17933,2250,mmpp_83,2019-01-01,2019-01-31,4600.0,3122.314,"             2.447,314",5275.0,KG,"             38.083,70",24354.9,"             10.244,20-","             23.973,00",EUR,,31
17934,2,mmpp_84,2019-01-01,2019-01-31,8512.575,806.2,"             1.640,200",7678.575,KG,0,2775.98,"              4.861,11-",0,EUR,,31
17935,3,mmpp_84,2019-01-01,2019-01-31,2950.0,0.0,0,2950.0,KG,0,818.94,"                818,94-",0,EUR,,31
17936,2,mmpp_85,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17937,3,mmpp_85,2019-01-01,2019-01-31,1180.0,0.0,                   100,1080.0,KG,"              1.595,60",459.22,"                635,47-","              1.771,85",EUR,,31
17938,2250,mmpp_85,2019-01-01,2019-01-31,6500.0,7219.8,"             7.139,800",6580.0,KG,"             53.159,98",26347.12,"             14.654,17-","             41.467,03",EUR,,31
17939,2,mmpp_86,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17940,3,mmpp_86,2019-01-01,2019-01-31,39100.351,23680.595,"            24.860,946",37920.0,KG,"             90.913,82",34913.69,"             18.925,44-","             74.925,57",EUR,,31
17941,2,mmpp_87,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17942,3,mmpp_87,2019-01-01,2019-01-31,160.0,632.687,"               192,687",600.0,KG,"             36.084,83",58482.59,"             36.137,02-","             13.739,26",EUR,,31
17943,2,mmpp_88,2019-01-01,2019-01-31,61700.0,4178.771,"             8.544,771",57334.0,KG,0,16125.23,"             20.258,75-",0,EUR,,31
17944,3,mmpp_88,2019-01-01,2019-01-31,302549.0,36.877,"             6.053,877",296532.0,KG,0,88082.46,"             93.508,05-",0,EUR,,31
17945,2250,mmpp_88,2019-01-01,2019-01-31,46209.541,20000.0,                23.930,42279.541,KG,"             18.110,83",42931.48,"             46.632,50-","             21.811,85",EUR,,31
17946,2,mmpp_89,2019-01-01,2019-01-31,2563.0,796.518,"             1.188,518",2171.0,KG,"              9.492,74",29870.93,"             33.399,17-","             13.020,98",EUR,,31
17947,3,mmpp_89,2019-01-01,2019-01-31,3476.918,3897.931,"             2.322,849",5052.0,KG,"             23.501,65",89149.42,"             54.373,98-",0,EUR,,31
17948,2,mmpp_90,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17949,3,mmpp_90,2019-01-01,2019-01-31,1163.95,943.27,"               991,220",1116.0,KG,0,91765.46,"             93.206,02-",0,EUR,,31
17950,2,mmpp_91,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17951,3,mmpp_91,2019-01-01,2019-01-31,0.116,0.0,0,0.116,KG,0,0.0,0,0,EUR,,31
17952,2,mmpp_92,2019-01-01,2019-01-31,300.001,0.0,0,300.001,KG,"              5.521,32",108.0,"                108,00-","              5.521,32",EUR,,31
17953,2,mmpp_93,2019-01-01,2019-01-31,500.0,0.0,0,500.0,KG,0,98.61,"                 98,61-",0,EUR,,31
17954,3,mmpp_93,2019-01-01,2019-01-31,2600.0,479.504,"               929,504",2150.0,KG,0,2917.71,"              5.529,64-",0,EUR,,31
17955,2,mmpp_94,2019-01-01,2019-01-31,3713.0,110.52,"               200,520",3623.0,KG,0,986.12,"              1.140,12-",0,EUR,,31
17956,3,mmpp_95,2019-01-01,2019-01-31,42466.988,108622.528,"            94.169,552",56919.964,KG,"            379.561,81",261649.75,"            161.302,60-","            279.214,66",EUR,,31
17957,9,mmpp_95,2019-01-01,2019-01-31,16961.0,9765.604,"            15.698,604",11028.0,KG,"             50.761,42",18591.2,"             27.978,65-","             60.148,87",EUR,,31
17958,2,mmpp_96,2019-01-01,2019-01-31,10209.0,20621.78,"             9.003,780",21827.0,KG,"             34.793,04",62532.32,"             18.869,08-",0,EUR,,31
17959,2,mmpp_97,2019-01-01,2019-01-31,13949.0,43957.245,"            26.165,245",31741.0,KG,"             54.666,10",114956.84,"             48.961,06-",0,EUR,,31
17960,3,mmpp_98,2019-01-01,2019-01-31,21225.0,13.199,"            13.163,199",8075.0,KG,"            211.876,24",3772.48,"             37.304,99-","            245.408,75",EUR,,31
17961,2,mmpp_99,2019-01-01,2019-01-31,1757.0,1960.2,"             1.960,200",1757.0,KG,"             63.118,21",12981.85,"             10.077,61-","             60.213,97",EUR,,31
17962,3,mmpp_99,2019-01-01,2019-01-31,12103.0,3195.019,"             6.018,019",9280.0,KG,"             73.145,80",28843.97,"             36.638,93-","             80.940,76",EUR,,31
17963,2250,mmpp_99,2019-01-01,2019-01-31,7211.0,0.0,                   940,6271.0,KG,"             33.746,74",9916.01,"             12.162,48-","             35.993,21",EUR,,31
17964,2,mmpp_100,2019-01-01,2019-01-31,77760.0,229948.882,"           244.388,882",63320.0,KG,"            513.021,37",343136.28,"            274.809,04-","            444.694,13",EUR,,31
17965,3,mmpp_100,2019-01-01,2019-01-31,193917.0,219360.0,               270.135,143142.0,KG,"          1.150.943,95",456117.42,"            346.486,33-","          1.041.312,86",EUR,,31
17966,2,mmpp_101,2019-01-01,2019-01-31,31200.0,0.0,0,31200.0,KG,0,87263.75,"             87.263,75-",0,EUR,,31
17967,2,mmpp_102,2019-01-01,2019-01-31,269601.0,249101.489,"           225.702,489",293000.0,KG,"            308.181,33",284773.56,"            207.199,89-","            230.607,66",EUR,,31
17968,2250,mmpp_102,2019-01-01,2019-01-31,398200.0,105466.875,"           132.566,875",371100.0,KG,"            280.555,47",157576.21,"            120.369,34-","            243.348,60",EUR,,31
17969,2,mmpp_103,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17970,3,mmpp_103,2019-01-01,2019-01-31,159059.0,158609.557,"           180.548,557",137120.0,KG,"          3.555.703,32",355953.67,"            296.697,69-","          3.496.447,34",EUR,,31
17971,2,mmpp_104,2019-01-01,2019-01-31,455.0,5642.451,"             2.336,451",3761.0,KG,"             40.975,03",36689.09,"              8.980,12-","             13.266,06",EUR,,31
17972,3,mmpp_104,2019-01-01,2019-01-31,3400.0,1178.432,"             1.738,432",2840.0,KG,"              9.159,75",4525.97,"              6.525,55-","             11.159,33",EUR,,31
17973,2250,mmpp_104,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17974,3,mmpp_105,2019-01-01,2019-01-31,3483.0,5701.0,0,9184.0,KG,"              5.487,81",5140.76,"              4.102,42-","              4.449,47",EUR,,31
17975,2,mmpp_106,2019-01-01,2019-01-31,9320.0,32948.191,"            36.073,191",6195.0,KG,"             46.680,78",13076.4,"             11.241,13-","             44.845,51",EUR,,31
17976,2,mmpp_107,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17977,3,mmpp_107,2019-01-01,2019-01-31,111132.295,48590.0,"            56.080,658",103641.637,KG,"             68.760,50",41509.5,"             36.397,44-","             63.648,44",EUR,,31
17978,2250,mmpp_107,2019-01-01,2019-01-31,43562.0,25400.0,                24.165,44797.0,KG,"             32.478,11",14302.28,"              9.363,18-","             27.539,01",EUR,,31
17979,3,mmpp_108,2019-01-01,2019-01-31,3275.0,2000.0,                 4.400,875.0,KG,"            119.990,98",16008.21,"             17.476,94-","            121.459,71",EUR,,31
17980,3,mmpp_109,2019-01-01,2019-01-31,3220.0,0.0,"               736,800",2483.2,KG,"             51.189,12",2195.26,"              6.506,61-","             55.500,47",EUR,,31
17981,2,mmpp_110,2019-01-01,2019-01-31,3416.0,253.694,"               253,694",3416.0,KG,0,7523.66,"              7.523,63-",0,EUR,,31
17982,3,mmpp_110,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17983,2250,mmpp_110,2019-01-01,2019-01-31,402.0,764.934,"               127,934",1039.0,KG,"              4.230,01",5681.03,"                479,78-",0,EUR,,31
17984,3,mmpp_111,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17985,2,mmpp_112,2019-01-01,2019-01-31,560.0,0.619,"                 0,619",560.0,KG,0,455.87,"                455,88-",0,EUR,,31
17986,3,mmpp_112,2019-01-01,2019-01-31,40.0,0.0,0,40.0,KG,0,812.62,"                812,62-",0,EUR,,31
17987,2250,mmpp_112,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,"                455,75",0.0,0,"                455,75",EUR,,31
17988,2,mmpp_113,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17989,3,mmpp_113,2019-01-01,2019-01-31,8917.0,17439.746,"            17.116,746",9240.0,KG,0,318115.43,"            355.614,76-",0,EUR,,31
17990,2,mmpp_114,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17991,3,mmpp_114,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17992,9,mmpp_114,2019-01-01,2019-01-31,7320.0,0.0,0,7320.0,KG,0,140315.49,"            140.315,49-",0,EUR,,31
17993,2250,mmpp_114,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17994,2,mmpp_115,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17995,3,mmpp_115,2019-01-01,2019-01-31,1780.0,0.0,0,1780.0,KG,0,1138.5,"              1.138,50-",0,EUR,,31
17996,2,mmpp_116,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17997,3,mmpp_116,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17998,2,mmpp_117,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
17999,3,mmpp_117,2019-01-01,2019-01-31,0.0,171344.081,"           171.344,081",0.0,KG,"            786.007,92",360539.19,"            214.185,01-","            639.653,74",EUR,,31
18000,2,mmpp_118,2019-01-01,2019-01-31,31121.0,264028.9,"           251.249,900",43900.0,KG,"            922.740,93",531303.27,"            394.648,55-","            786.086,21",EUR,,31
18001,3,mmpp_118,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18002,2250,mmpp_118,2019-01-01,2019-01-31,43886.0,48474.556,"            56.901,556",35459.0,KG,"            541.379,42",151023.7,"             91.138,96-","            481.494,68",EUR,,31
18003,3,mmpp_119,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,1.25,"                  1,25-",0,EUR,,31
18004,3,mmpp_120,2019-01-01,2019-01-31,33880.0,176120.0,               152.250,57750.0,KG,"            273.215,28",62774.09,"             27.978,57-","            238.419,76",EUR,,31
18005,3,mmpp_121,2019-01-01,2019-01-31,12500.0,0.0,                 1.200,11300.0,KG,"             37.725,65",375.86,"                708,74-","             38.058,53",EUR,,31
18006,2,mmpp_122,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18007,2,mmpp_123,2019-01-01,2019-01-31,10640.0,11689.668,"             4.054,668",18275.0,KG,"            196.737,25",103584.03,"             33.126,19-","            126.279,41",EUR,,31
18008,3,mmpp_123,2019-01-01,2019-01-31,29300.0,13987.502,"            20.857,502",22430.0,KG,"            235.143,75",83705.44,"            110.634,46-","            262.072,77",EUR,,31
18009,9,mmpp_123,2019-01-01,2019-01-31,180.0,0.0,0,180.0,KG,"              1.803,56",457.08,"                457,08-","              1.803,56",EUR,,31
18010,2250,mmpp_123,2019-01-01,2019-01-31,21760.0,11108.327,"            15.588,327",17280.0,KG,"            259.612,65",94001.54,"             72.665,83-","            238.276,94",EUR,,31
18011,2,mmpp_124,2019-01-01,2019-01-31,17854.0,23934.677,"            25.931,547",15857.13,KG,"            255.721,63",141065.04,"            108.147,44-","            222.804,03",EUR,,31
18012,3,mmpp_124,2019-01-01,2019-01-31,46443.5,53286.19,"            65.046,431",34683.259,KG,"            390.820,68",264068.58,"            269.687,98-","            396.440,08",EUR,,31
18013,2250,mmpp_124,2019-01-01,2019-01-31,23760.0,1.093,"             9.701,093",14060.0,KG,"            142.951,78",3631.62,"             40.110,21-","            179.430,37",EUR,,31
18014,3,mmpp_125,2019-01-01,2019-01-31,45122.0,80487.255,"            73.027,255",52582.0,KG,"            953.451,49",465169.51,"            275.815,29-","            764.097,27",EUR,,31
18015,3,mmpp_126,2019-01-01,2019-01-31,625.0,0.0,0,625.0,KG,0,111.27,"                111,27-",0,EUR,,31
18016,2,mmpp_127,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18017,3,mmpp_127,2019-01-01,2019-01-31,37390.0,53260.0,"            62.956,250",27693.75,KG,"             18.534,55",3618.26,"              2.176,31-","             17.092,60",EUR,,31
18018,3,mmpp_128,2019-01-01,2019-01-31,43700.0,46009.687,"            44.009,687",45700.0,KG,"          2.146.705,38",1541582.7,"          1.152.890,22-","          1.758.012,90",EUR,,31
18019,3,mmpp_129,2019-01-01,2019-01-31,6655.0,0.0,0,6655.0,KG,0,85164.75,"             85.164,75-",0,EUR,,31
18020,2,mmpp_130,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18021,3,mmpp_130,2019-01-01,2019-01-31,2100.0,2.085,"                 2,085",2100.0,KG,0,542.53,"                542,53-",0,EUR,,31
18022,2,mmpp_131,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18023,3,mmpp_131,2019-01-01,2019-01-31,7293.0,3865.953,"             6.938,953",4220.0,KG,0,26794.79,"             35.262,61-",0,EUR,,31
18024,2250,mmpp_131,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18025,3,mmpp_132,2019-01-01,2019-01-31,5010.0,7.933,"             2.446,933",2571.0,KG,"             61.850,26",3835.91,"             21.762,55-","             79.776,90",EUR,,31
18026,2,mmpp_133,2019-01-01,2019-01-31,3150.0,0.0,0,3150.0,KG,0,288.12,"                288,12-",0,EUR,,31
18027,3,mmpp_133,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18028,2,mmpp_134,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18029,3,mmpp_134,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18030,2,mmpp_135,2019-01-01,2019-01-31,544.03,417.0,                   734,227.03,UN,"             12.524,49",7938.46,"             12.797,81-","             17.383,84",EUR,,31
18031,3,mmpp_135,2019-01-01,2019-01-31,2714.1,2160.0,"             3.256,500",1617.6,UN,"             37.622,07",53742.92,"             71.597,58-","             55.476,73",EUR,,31
18032,9,mmpp_135,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
18033,2,mmpp_136,2019-01-01,2019-01-31,50.0,0.0,                    30,20.0,UN,"              2.569,32",14.68,"                545,88-","              3.100,52",EUR,,31
18034,3,mmpp_136,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
18035,2250,mmpp_136,2019-01-01,2019-01-31,1359.0,0.0,                    21,1338.0,UN,0,2572.81,"              3.028,37-",0,EUR,,31
18036,3,mmpp_137,2019-01-01,2019-01-31,1055.0,66.066,"               142,066",979.0,UN,0,7942.15,"              9.126,69-",0,EUR,,31
18037,2,mmpp_138,2019-01-01,2019-01-31,580.0,0.0,                    54,526.0,UN,0,906.0,"              1.739,80-",0,EUR,,31
18038,3,mmpp_138,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
18039,2250,mmpp_138,2019-01-01,2019-01-31,50.0,0.0,0,50.0,UN,0,16.05,"                 16,05-",0,EUR,,31
18040,2,mmpp_139,2019-01-01,2019-01-31,90545.0,984600.562,"           947.399,562",127746.0,KG,0,1180095.14,"          1.456.906,79-",0,EUR,,31
18041,3,mmpp_139,2019-01-01,2019-01-31,332219.83,2348196.527,"         2.479.431,341",200985.016,KG,0,2795359.13,"          3.557.831,53-",0,EUR,,31
18042,2,mmpp_140,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
18043,3,mmpp_140,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
18044,2,mmpp_141,2019-01-01,2019-01-31,960.0,0.0,0,960.0,UN,0,1279.14,"              1.279,14-",0,EUR,,31
18045,3,mmpp_141,2019-01-01,2019-01-31,200.0,0.0,0,200.0,UN,0,4624.0,"              4.624,00-",0,EUR,,31
18046,2,mmpp_142,2019-01-01,2019-01-31,1.05,1614.101,"               549,151",1066.0,UN,"             22.921,71",30214.87,"              6.019,15-",0,EUR,,31
18047,3,mmpp_142,2019-01-01,2019-01-31,490.0,936.0,"               528,699",897.301,UN,"             54.821,18",19054.08,"              5.889,75-","             41.656,85",EUR,,31
18048,2,mmpp_143,2019-01-01,2019-01-31,86300.0,22800.0,0,109100.0,KG,"             25.643,00",27797.2,"              5.772,40-","              3.618,20",EUR,,31
18049,9,mmpp_143,2019-01-01,2019-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
18050,2,mmpp_144,2019-01-01,2019-01-31,23323.0,44536.654,"            42.314,654",25545.0,KG,"             65.718,64",28408.34,"             19.286,55-","             56.596,85",EUR,,31
18051,3,mmpp_144,2019-01-01,2019-01-31,91153.0,95716.023,"            83.170,023",103699.0,KG,"            276.062,49",84114.83,"             38.121,68-","            230.069,34",EUR,,31
18052,2,mmpp_145,2019-01-01,2019-01-31,18477.43,0.0,0,18477.43,UN,0,293.67,"                293,67-",0,EUR,,31
18053,3,mmpp_145,2019-01-01,2019-01-31,319.0,0.0,0,319.0,UN,0,2851.86,"              2.851,86-",0,EUR,,31
18054,2,mmpp_146,2019-01-01,2019-01-31,3343.43,0.0,0,3343.43,UN,0,73.2,"                 73,20-",0,EUR,,31
18055,3,mmpp_146,2019-01-01,2019-01-31,474.0,0.0,0,474.0,UN,0,2351.04,"              2.351,04-",0,EUR,,31
18056,2,mmpp_147,2019-01-01,2019-01-31,16500.0,0.0,                   800,15700.0,UN,"              1.962,50",82.5,"                142,50-","              2.022,50",EUR,,31
18057,2,mmpp_148,2019-01-01,2019-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
18058,2,mmpp_149,2019-01-01,2019-01-31,1842.0,7729.432,"             7.198,432",2373.0,KG,"              7.849,26",17993.25,"             13.439,13-","              3.295,14",EUR,,31
18059,3,mmpp_150,2019-01-01,2019-01-31,4335.0,0.0,0,4335.0,KG,"              8.093,38",793.65,"                793,65-","              8.093,38",EUR,,31
18060,3,mmpp_151,2019-01-01,2019-01-31,1911.0,3570.391,"             3.267,391",2214.0,KG,"             16.208,20",10891.37,"              7.340,88-","             12.657,71",EUR,,31
18061,2,mmpp_152,2019-01-01,2019-01-31,11788.0,34419.41,"            34.419,410",11788.0,KG,"            127.121,95",77332.98,"             60.020,74-","            109.809,71",EUR,,31
