,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes,Consumo_diario,id_mmpp
16667,2,mmpp_214,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_214
16668,2250,mmpp_214,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_214
16669,3,mmpp_215,2018-11-01,2018-11-30,92000.0,82541.17,84941.17,89600.0,KG,"            748.787,42",224628.77,"            156.127,06-","            680.285,71",EUR,,30,2831.3723333333332,3_mmpp_215
16670,3,mmpp_216,2018-11-01,2018-11-30,549.0,447.196,427.196,569.0,KG,"            641.989,96",277983.18,"            174.302,73-","            538.309,51",EUR,,30,14.239866666666668,3_mmpp_216
16671,3,mmpp_217,2018-11-01,2018-11-30,9200.0,8979.935,4186.609,13993.326,KG,"             89.699,64",35965.99,"             10.927,41-","             64.661,06",EUR,,30,139.55363333333335,3_mmpp_217
16672,2,mmpp_218,2018-11-01,2018-11-30,8312.0,17726.311,13429.311,12609.0,KG,"            213.882,43",97445.94,"             48.493,02-","            164.929,51",EUR,,30,447.64369999999997,2_mmpp_218
16673,3,mmpp_219,2018-11-01,2018-11-30,22000.0,3130.625,7130.625,18000.0,KG,0,13136.45,"             25.373,82-","              3.131,92",EUR,,30,237.6875,3_mmpp_219
16674,2,mmpp_220,2018-11-01,2018-11-30,3525.0,6081.205,4275.205,5331.0,KG,0,73410.01,"             77.183,91-",0,EUR,,30,142.50683333333333,2_mmpp_220
16675,3,mmpp_220,2018-11-01,2018-11-30,4493.0,0.0,0.0,4493.0,KG,0,2352.75,"              2.352,75-",0,EUR,,30,0.0,3_mmpp_220
16676,3,mmpp_221,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_221
16677,3,mmpp_222,2018-11-01,2018-11-30,2550.0,1980.0,0.0,4530.0,KG,0,45254.71,"             38.348,76-",0,EUR,,30,0.0,3_mmpp_222
16678,2,mmpp_223,2018-11-01,2018-11-30,7850.0,3000.992,6600.992,4250.0,KG,"             38.978,83",8554.14,"             18.813,53-","             49.238,22",EUR,,30,220.03306666666668,2_mmpp_223
16679,2250,mmpp_223,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_223
16680,3,mmpp_224,2018-11-01,2018-11-30,6420.0,14267.996,8727.996,11960.0,KG,0,360345.88,"            411.516,43-",0,EUR,,30,290.9332,3_mmpp_224
16681,3,mmpp_225,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_225
16682,2250,mmpp_226,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_226
16683,2,mmpp_227,2018-11-01,2018-11-30,50.0,0.0,0.0,50.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_227
16684,3,mmpp_227,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_227
16685,2250,mmpp_227,2018-11-01,2018-11-30,2400.0,3600.847,675.847,5325.0,KG,"            205.567,66",189037.67,"             22.770,81-","             39.300,80",EUR,,30,22.528233333333333,2250_mmpp_227
16686,9,mmpp_228,2018-11-01,2018-11-30,108750.0,17979.6,36116.6,90613.0,KG,"            316.404,60",53811.46,"             87.552,70-","            350.145,84",EUR,,30,1203.8866666666665,9_mmpp_228
16687,3,mmpp_229,2018-11-01,2018-11-30,4390.0,3045.625,1760.625,5675.0,KG,"             53.207,29",22760.19,"              6.859,55-","             37.306,65",EUR,,30,58.6875,3_mmpp_229
16688,3,mmpp_230,2018-11-01,2018-11-30,6850.0,0.0,74.888,6775.112,KG,"            105.552,50",1452.21,"              1.705,66-","            105.805,95",EUR,,30,2.4962666666666666,3_mmpp_230
16689,3,mmpp_231,2018-11-01,2018-11-30,2016.162,92.681,104.843,2004.0,KG,0,1019.71,"              1.111,37-",0,EUR,,30,3.4947666666666666,3_mmpp_231
16690,3,mmpp_232,2018-11-01,2018-11-30,617.0,0.0,0.0,617.0,KG,"                854,98",0.0,0,"                854,98",EUR,,30,0.0,3_mmpp_232
16691,3,mmpp_233,2018-11-01,2018-11-30,100.0,515.0,0.0,615.0,KG,"              2.077,80",5067.6,0,0,EUR,,30,0.0,3_mmpp_233
16692,3,mmpp_234,2018-11-01,2018-11-30,388.0,0.0,0.0,388.0,KG,0,229.33,"                229,33-",0,EUR,,30,0.0,3_mmpp_234
16693,2250,mmpp_235,2018-11-01,2018-11-30,16.0,0.0,0.0,16.0,M3,0,4960.64,"              4.960,64-",0,EUR,,30,0.0,2250_mmpp_235
16694,2,mmpp_236,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,"            757.500,00",0.0,0,"            757.500,00",EUR,,30,0.0,2_mmpp_236
16695,2250,mmpp_237,2018-11-01,2018-11-30,0.0,1600.0,0.0,1600.0,KG,"              3.520,00",7248.0,"                208,00-",0,EUR,,30,0.0,2250_mmpp_237
16696,2250,mmpp_238,2018-11-01,2018-11-30,0.0,1600.0,0.0,1600.0,KG,"              3.616,00",7568.0,"                336,00-",0,EUR,,30,0.0,2250_mmpp_238
16697,9,mmpp_239,2018-11-01,2018-11-30,0.0,35965.0,35965.0,0.0,KG,"          2.032.308,83",183307.86,"             57.220,32-","          1.906.221,29",EUR,,30,1198.8333333333333,9_mmpp_239
16698,3,mmpp_240,2018-11-01,2018-11-30,35000.0,16370.145,33370.145,18000.0,KG,"             14.077,99",28500.38,"             57.822,94-","             43.400,55",EUR,,30,1112.3381666666667,3_mmpp_240
16699,2,mmpp_241,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_241
16700,3,mmpp_241,2018-11-01,2018-11-30,20074.416,18282.001,24516.417,13840.0,KG,0,131131.86,"            208.596,75-",0,EUR,,30,817.2139000000001,3_mmpp_241
16701,2250,mmpp_241,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_241
16702,3,mmpp_242,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_242
16703,2,mmpp_243,2018-11-01,2018-11-30,130.0,654.11,284.11,500.0,KG,"             13.740,36",11422.0,"              2.731,95-","              5.050,31",EUR,,30,9.470333333333334,2_mmpp_243
16704,3,mmpp_244,2018-11-01,2018-11-30,4976.0,0.0,3576.0,1400.0,KG,0,662.07,"              2.117,31-",0,EUR,,30,119.2,3_mmpp_244
16705,3,mmpp_245,2018-11-01,2018-11-30,4970.0,0.0,3770.0,1200.0,KG,0,103.48,"                994,10-",0,EUR,,30,125.66666666666667,3_mmpp_245
16706,3,mmpp_246,2018-11-01,2018-11-30,4744.0,0.0,3567.4,1176.6,KG,0,101.45,"              1.345,10-","                477,07",EUR,,30,118.91333333333334,3_mmpp_246
16707,2,mmpp_247,2018-11-01,2018-11-30,6600.0,0.0,0.0,6600.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_247
16708,2,mmpp_248,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_248
16709,3,mmpp_248,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_248
16710,2,mmpp_249,2018-11-01,2018-11-30,1723.72,0.0,0.0,1723.72,KG,0,5464.07,"              5.464,07-",0,EUR,,30,0.0,2_mmpp_249
16711,3,mmpp_250,2018-11-01,2018-11-30,1575.0,445.271,895.271,1125.0,KG,"            921.405,45",190561.36,"            372.775,57-","          1.103.619,66",EUR,,30,29.842366666666667,3_mmpp_250
16712,3,mmpp_251,2018-11-01,2018-11-30,0.0,1350.476,1350.476,0.0,KG,"             12.506,00",3274.48,"              1.350,48-","             10.582,00",EUR,,30,45.01586666666667,3_mmpp_251
16713,2250,mmpp_252,2018-11-01,2018-11-30,3000.0,10000.032,1000.032,12000.0,KG,"             32.207,51",35538.53,"              1.700,07-",0,EUR,,30,33.3344,2250_mmpp_252
16714,3,mmpp_253,2018-11-01,2018-11-30,760.0,0.0,0.0,760.0,KG,0,4441.0,"              4.441,00-",0,EUR,,30,0.0,3_mmpp_253
16715,2250,mmpp_253,2018-11-01,2018-11-30,3380.0,125.0,605.0,2900.0,KG,0,1882.5,"              9.111,30-",0,EUR,,30,20.166666666666668,2250_mmpp_253
16716,2250,mmpp_254,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,"              3.766,00",0.0,0,"              3.766,00",EUR,,30,0.0,2250_mmpp_254
16717,2250,mmpp_255,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,"              4.224,00",0.0,0,"              4.224,00",EUR,,30,0.0,2250_mmpp_255
16718,2250,mmpp_256,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,"              1.720,80",0.0,0,"              1.720,80",EUR,,30,0.0,2250_mmpp_256
16719,2,mmpp_257,2018-11-01,2018-11-30,6675.0,1466.4,2466.4,5675.0,KG,"             15.954,40",8970.68,"             13.732,89-","             20.716,61",EUR,,30,82.21333333333334,2_mmpp_257
16720,3,mmpp_257,2018-11-01,2018-11-30,700.0,0.0,0.0,700.0,KG,0,2.88,"                  2,88-",0,EUR,,30,0.0,3_mmpp_257
16721,3,mmpp_258,2018-11-01,2018-11-30,13860.0,26340.951,21720.951,18480.0,KG,0,20124802.3,"         45.824.143,93-",0,EUR,,30,724.0317,3_mmpp_258
16722,2,mmpp_259,2018-11-01,2018-11-30,4977.0,447.85,924.85,4500.0,KG,"             37.629,43",3076.13,"              6.159,77-","             40.713,07",EUR,,30,30.828333333333333,2_mmpp_259
16723,2,mmpp_260,2018-11-01,2018-11-30,500.0,0.0,0.0,500.0,KG,"              1.784,28",1945.72,"              1.945,72-","              1.784,28",EUR,,30,0.0,2_mmpp_260
16724,2,mmpp_261,2018-11-01,2018-11-30,860.0,0.0,0.0,860.0,KG,"             77.529,32",0.0,0,"             77.529,32",EUR,,30,0.0,2_mmpp_261
16725,3,mmpp_262,2018-11-01,2018-11-30,11000.0,1886.852,3766.852,9120.0,KG,0,17064.24,"             33.199,25-",0,EUR,,30,125.56173333333332,3_mmpp_262
16726,3,mmpp_263,2018-11-01,2018-11-30,12160.0,0.0,0.0,12160.0,KG,0,21368.31,"             21.368,31-",0,EUR,,30,0.0,3_mmpp_263
16727,2,mmpp_264,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_264
16728,3,mmpp_264,2018-11-01,2018-11-30,3720.0,0.0,0.0,3720.0,KG,"             12.702,00",275.61,"                275,61-","             12.702,00",EUR,,30,0.0,3_mmpp_264
16729,2,mmpp_265,2018-11-01,2018-11-30,1100.0,0.0,0.0,1100.0,KG,0,15455.0,"             15.455,00-",0,EUR,,30,0.0,2_mmpp_265
16730,2,mmpp_266,2018-11-01,2018-11-30,2775.0,2166.015,3166.015,1775.0,KG,"             63.488,92",17591.17,"             25.674,43-","             71.572,18",EUR,,30,105.53383333333333,2_mmpp_266
16731,3,mmpp_266,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_266
16732,2,mmpp_267,2018-11-01,2018-11-30,1299.0,3193.331,3592.331,900.0,KG,"             46.514,05",25083.11,"             22.057,06-","             43.488,00",EUR,,30,119.74436666666666,2_mmpp_267
16733,3,mmpp_268,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_268
16734,3,mmpp_269,2018-11-01,2018-11-30,51.0,2.768,3.768,50.0,KG,"          1.017.696,52",17863.27,"             23.806,80-","          1.023.640,05",EUR,,30,0.1256,3_mmpp_269
16735,3,mmpp_270,2018-11-01,2018-11-30,240.0,5697.955,3075.699,2862.256,KG,"          1.553.950,67",525005.84,"             22.091,99-","          1.051.036,82",EUR,,30,102.5233,3_mmpp_270
16736,2,mmpp_271,2018-11-01,2018-11-30,1100.0,0.0,0.0,1100.0,KG,0,2233.0,"              2.233,00-",0,EUR,,30,0.0,2_mmpp_271
16737,2,mmpp_272,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_272
16738,3,mmpp_272,2018-11-01,2018-11-30,11000.0,0.0,0.0,11000.0,KG,"              5.810,25",11.0,"                 11,00-","              5.810,25",EUR,,30,0.0,3_mmpp_272
16739,3,mmpp_273,2018-11-01,2018-11-30,11999.0,5080.0,0.0,17079.0,KG,0,88051.33,"             77.324,14-",0,EUR,,30,0.0,3_mmpp_273
16740,3,mmpp_274,2018-11-01,2018-11-30,8375.0,1800.0,0.0,10175.0,KG,"            145.161,50",12630.5,"              2.082,50-","            134.613,50",EUR,,30,0.0,3_mmpp_274
16741,3,mmpp_275,2018-11-01,2018-11-30,7690.0,1460.0,0.0,9150.0,KG,0,6467.8,"              6.467,80-",0,EUR,,30,0.0,3_mmpp_275
16742,3,mmpp_276,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_276
16743,3,mmpp_277,2018-11-01,2018-11-30,870.0,0.0,0.0,870.0,KG,0,1104.9,"              1.104,90-",0,EUR,,30,0.0,3_mmpp_277
16744,2250,mmpp_277,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,"              4.236,03",0.0,0,"              4.236,03",EUR,,30,0.0,2250_mmpp_277
16745,3,mmpp_278,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_278
16746,3,mmpp_279,2018-11-01,2018-11-30,1035.0,0.0,0.0,1035.0,KG,"             15.359,40",6520.5,"              6.520,50-","             15.359,40",EUR,,30,0.0,3_mmpp_279
16747,3,mmpp_280,2018-11-01,2018-11-30,200.1,0.0,0.0,200.1,KG,"            178.542,55",81316.65,"             81.316,65-","            178.542,55",EUR,,30,0.0,3_mmpp_280
16748,2250,mmpp_281,2018-11-01,2018-11-30,275.0,0.0,0.0,275.0,KG,0,1633.5,"              1.633,50-",0,EUR,,30,0.0,2250_mmpp_281
16749,2,mmpp_282,2018-11-01,2018-11-30,500.0,0.0,0.0,500.0,KG,"            450.215,80",115535.0,"            115.535,00-","            450.215,80",EUR,,30,0.0,2_mmpp_282
16750,2250,mmpp_283,2018-11-01,2018-11-30,4480.0,0.0,0.0,4480.0,KG,0,42560.0,"             42.560,00-",0,EUR,,30,0.0,2250_mmpp_283
16751,3,mmpp_284,2018-11-01,2018-11-30,0.0,10285.388,1485.388,8800.0,KG,0,90291.02,"         19.998.072,00-",0,EUR,,30,49.51293333333333,3_mmpp_284
16752,2,mmpp_285,2018-11-01,2018-11-30,1600.0,263.893,663.893,1200.0,KG,"             69.109,99",2084.76,"              5.244,76-","             72.269,99",EUR,,30,22.12976666666667,2_mmpp_285
16753,3,mmpp_285,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_285
16754,3,mmpp_286,2018-11-01,2018-11-30,14000.0,0.0,0.0,14000.0,L,0,4480.0,"              4.480,00-",0,EUR,,30,0.0,3_mmpp_286
16755,3,mmpp_287,2018-11-01,2018-11-30,8300.0,0.0,0.0,8300.0,L,0,2577.69,"              2.577,69-",0,EUR,,30,0.0,3_mmpp_287
16756,2,mmpp_288,2018-11-01,2018-11-30,983.347,983.25,0.0,1966.597,LT,"              3.392,28",7026.85,"                425,85-",0,EUR,,30,0.0,2_mmpp_288
16757,2,mmpp_289,2018-11-01,2018-11-30,6516.0,3225.553,4681.553,5060.0,KG,"             63.822,19",23210.04,"             31.324,43-","             71.936,58",EUR,,30,156.05176666666665,2_mmpp_289
16758,3,mmpp_289,2018-11-01,2018-11-30,14495.0,5740.0,6397.0,13838.0,KG,"            263.770,68",88783.01,"             59.555,15-","            234.542,82",EUR,,30,213.23333333333332,3_mmpp_289
16759,2,mmpp_290,2018-11-01,2018-11-30,1200.0,0.0,0.0,1200.0,KG,0,421.2,"                421,20-",0,EUR,,30,0.0,2_mmpp_290
16760,3,mmpp_290,2018-11-01,2018-11-30,1696.0,48.999,331.999,1413.0,KG,"              2.429,22",105.24,"                276,60-","              2.600,58",EUR,,30,11.066633333333334,3_mmpp_290
16761,3,mmpp_291,2018-11-01,2018-11-30,2209.0,5269.974,2298.974,5180.0,KG,"             67.777,85",40191.14,"              9.189,11-","             36.775,82",EUR,,30,76.63246666666667,3_mmpp_291
16762,3,mmpp_292,2018-11-01,2018-11-30,71188.0,125613.226,128723.866,68077.36,KG,"            701.364,67",95196.29,"             55.855,05-","            662.023,43",EUR,,30,4290.795533333333,3_mmpp_292
16763,2250,mmpp_293,2018-11-01,2018-11-30,4.0,0.0,0.0,4.0,M3,0,96224.0,"             96.224,00-",0,EUR,,30,0.0,2250_mmpp_293
16764,2,mmpp_294,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_294
16765,3,mmpp_295,2018-11-01,2018-11-30,3175.0,9.521,824.521,2360.0,KG,"             31.570,13",309.09,"              5.821,09-","             37.082,13",EUR,,30,27.484033333333333,3_mmpp_295
16766,2,mmpp_296,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_296
16767,3,mmpp_296,2018-11-01,2018-11-30,100806.492,1562.664,45243.156,57126.0,KG,"            453.530,33",10633.95,"             74.845,98-","            517.742,36",EUR,,30,1508.1052000000002,3_mmpp_296
16768,2250,mmpp_296,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_296
16769,2,mmpp_297,2018-11-01,2018-11-30,1330.0,1458.473,108.473,2680.0,KG,"              1.080,14",1181.86,"                 88,45-",0,EUR,,30,3.6157666666666666,2_mmpp_297
16770,3,mmpp_298,2018-11-01,2018-11-30,21066.778,0.0,2313.374,18753.404,KG,0,2458.02,"              3.293,31-",0,EUR,,30,77.11246666666666,3_mmpp_298
16771,2250,mmpp_299,2018-11-01,2018-11-30,105179.04,497431.0,379759.6,222850.44,KG,"          5.688.300,24",1482971.9,"            585.506,13-","          4.790.834,47",EUR,,30,12658.653333333332,2250_mmpp_299
16772,3,mmpp_300,2018-11-01,2018-11-30,1090.0,197.55,217.55,1070.0,KG,0,2748.41,"              2.995,72-",0,EUR,,30,7.251666666666667,3_mmpp_300
16773,2,mmpp_301,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_301
16774,3,mmpp_301,2018-11-01,2018-11-30,3998.0,10199.0,11198.0,2999.0,KG,"            834.231,85",227637.05,"            143.184,25-","            749.779,05",EUR,,30,373.26666666666665,3_mmpp_301
16775,2,mmpp_302,2018-11-01,2018-11-30,2803.0,4121.644,3715.644,3209.0,KG,"             63.261,11",27206.73,"             16.497,44-","             52.551,82",EUR,,30,123.8548,2_mmpp_302
16776,3,mmpp_302,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_302
16777,2250,mmpp_302,2018-11-01,2018-11-30,600.0,73.158,553.158,120.0,KG,"             28.509,18",324.89,"              2.456,15-","             30.640,44",EUR,,30,18.4386,2250_mmpp_302
16778,2,mmpp_303,2018-11-01,2018-11-30,2290.0,275.47,375.47,2190.0,KG,0,1663.87,"              2.267,84-",0,EUR,,30,12.515666666666668,2_mmpp_303
16779,3,mmpp_303,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_303
16780,2250,mmpp_303,2018-11-01,2018-11-30,480.0,0.0,60.0,420.0,KG,0,0.0,"                355,21-",0,EUR,,30,2.0,2250_mmpp_303
16781,3,mmpp_304,2018-11-01,2018-11-30,2110.0,1.907,1.907,2110.0,KG,"             18.773,43",48.01,"                 48,01-","             18.773,43",EUR,,30,0.06356666666666667,3_mmpp_304
16782,2,mmpp_305,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,"                210,00",0.0,0,"                210,00",EUR,,30,0.0,2_mmpp_305
16783,3,mmpp_305,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_305
16784,3,mmpp_306,2018-11-01,2018-11-30,13025.0,11201.108,9326.108,14900.0,KG,"            127.447,05",62560.48,"             28.817,69-","             93.704,26",EUR,,30,310.8702666666667,3_mmpp_306
16785,2,mmpp_307,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_307
16786,3,mmpp_307,2018-11-01,2018-11-30,5368.0,7149.804,6404.804,6113.0,KG,"            421.493,53",90428.86,"             42.848,47-","            373.913,14",EUR,,30,213.49346666666668,3_mmpp_307
16787,3,mmpp_308,2018-11-01,2018-11-30,0.3,0.0,0.0,0.3,M3,0,5474.0,"              5.474,00-",0,EUR,,30,0.0,3_mmpp_308
16788,2250,mmpp_309,2018-11-01,2018-11-30,0.0,9780.0,0.0,9780.0,KG,"             33.014,00",33252.0,0,0,EUR,,30,0.0,2250_mmpp_309
16789,2250,mmpp_310,2018-11-01,2018-11-30,2200.0,0.0,0.0,2200.0,M3,0,21.7,"                 21,70-",0,EUR,,30,0.0,2250_mmpp_310
16790,3,mmpp_311,2018-11-01,2018-11-30,7360.0,1491.547,3646.547,5205.0,KG,0,9695.06,"             23.702,56-",0,EUR,,30,121.55156666666667,3_mmpp_311
16791,2,mmpp_312,2018-11-01,2018-11-30,430.0,41.22,171.22,300.0,L,"              4.392,41",288.79,"              1.110,38-","              5.214,00",EUR,,30,5.707333333333334,2_mmpp_312
16792,3,mmpp_313,2018-11-01,2018-11-30,102372.885,167520.0,245000.0,24892.885,KG,"            234.241,05",86603.11,"             63.903,17-","            211.541,11",EUR,,30,8166.666666666667,3_mmpp_313
16793,2250,mmpp_314,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_314
16794,2250,mmpp_315,2018-11-01,2018-11-30,10579.95,0.0,77.5,10502.45,LT,0,4641.74,"              4.996,70-",0,EUR,,30,2.5833333333333335,2250_mmpp_315
16795,2250,mmpp_316,2018-11-01,2018-11-30,10069.93,0.0,70.417,9999.513,LT,0,3445.91,"              3.736,15-",0,EUR,,30,2.3472333333333335,2250_mmpp_316
16796,2250,mmpp_317,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_317
16797,2250,mmpp_318,2018-11-01,2018-11-30,2600.0,0.0,0.0,2600.0,KG,0,1677.0,"              1.677,00-",0,EUR,,30,0.0,2250_mmpp_318
16798,2,mmpp_319,2018-11-01,2018-11-30,2900.0,2578.94,2128.94,3350.0,KG,"             84.402,09",34911.01,"             16.247,78-","             65.738,86",EUR,,30,70.96466666666667,2_mmpp_319
16799,3,mmpp_320,2018-11-01,2018-11-30,4805.0,5574.341,2734.341,7645.0,KG,"            117.455,04",66904.86,"             18.707,34-","             69.257,52",EUR,,30,91.1447,3_mmpp_320
16800,3,mmpp_321,2018-11-01,2018-11-30,65.0,0.0,0.0,65.0,KG,"              4.600,60",3927.0,"              3.927,00-","              4.600,60",EUR,,30,0.0,3_mmpp_321
16801,2250,mmpp_322,2018-11-01,2018-11-30,17220.0,13000.0,11700.0,18520.0,KG,"             47.861,91",3847.76,"              1.786,46-","             45.800,61",EUR,,30,390.0,2250_mmpp_322
16802,2250,mmpp_323,2018-11-01,2018-11-30,1563.0,0.0,0.0,1563.0,L,0,149.48,"                149,48-",0,EUR,,30,0.0,2250_mmpp_323
16803,2250,mmpp_324,2018-11-01,2018-11-30,378.0,0.0,0.0,378.0,KG,0,116.86,"                116,86-",0,EUR,,30,0.0,2250_mmpp_324
16804,2250,mmpp_325,2018-11-01,2018-11-30,2.0,0.0,0.0,2.0,PC,0,76.0,"                 76,00-",0,EUR,,30,0.0,2250_mmpp_325
16805,2250,mmpp_326,2018-11-01,2018-11-30,218.0,3000.0,459.0,2759.0,KG,"             10.977,95",13761.3,"              1.044,24-",0,EUR,,30,15.3,2250_mmpp_326
16806,3,mmpp_327,2018-11-01,2018-11-30,650.0,0.0,0.0,650.0,KG,0,47992.44,"             47.992,44-",0,EUR,,30,0.0,3_mmpp_327
16807,3,mmpp_328,2018-11-01,2018-11-30,1820.0,0.0,0.0,1820.0,KG,0,87903.06,"             87.903,06-",0,EUR,,30,0.0,3_mmpp_328
16808,3,mmpp_329,2018-11-01,2018-11-30,350.0,92.685,162.685,280.0,KG,"             38.770,01",9732.03,"             17.082,02-","             46.120,00",EUR,,30,5.422833333333333,3_mmpp_329
16809,2,mmpp_330,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_330
16810,3,mmpp_330,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_330
16811,2250,mmpp_330,2018-11-01,2018-11-30,9600.0,0.0,0.0,9600.0,KG,"              9.962,04",1296.0,"              1.296,00-","              9.962,04",EUR,,30,0.0,2250_mmpp_330
16812,2250,mmpp_331,2018-11-01,2018-11-30,18000.0,0.0,0.0,18000.0,LT,0,45588.68,"             45.588,68-",0,EUR,,30,0.0,2250_mmpp_331
16813,3,mmpp_332,2018-11-01,2018-11-30,4215.0,3043.008,323.008,6935.0,KG,"             55.383,94",35866.65,"              1.921,89-","             21.439,18",EUR,,30,10.766933333333332,3_mmpp_332
16814,3,mmpp_333,2018-11-01,2018-11-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_333
16815,2,mmpp_334,2018-11-01,2018-11-30,4140.0,0.0,0.0,4140.0,KG,0,6259.68,"              6.259,68-",0,EUR,,30,0.0,2_mmpp_334
